2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizOneSymBol.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOUDYSTO.TTF', name='Goudy Stout', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\SCHLBKI.TTF', name='Century Schoolbook', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Dengl.ttf', name='DengXian', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\simsunb.ttf', name='SimSun-ExtB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuib.ttf', name='Segoe UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\simkai.ttf', name='KaiTi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\SCRIPTBL.TTF', name='Script MT Bold', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\malgun.ttf', name='Malgun Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
